1.211073e+000,3.570893e-003
1.129451e+000,3.131614e-003
1.053329e+000,2.757033e-003
9.823385e-001,2.503065e-003
9.161322e-001,2.193602e-003
8.543879e-001,1.924854e-003
7.968050e-001,1.723375e-003
7.431030e-001,1.525567e-003
6.930204e-001,1.350400e-003
6.463131e-001,1.175481e-003
6.027538e-001,1.079388e-003
5.621302e-001,9.553443e-004
5.242445e-001,8.586770e-004
4.889122e-001,7.645271e-004
4.559611e-001,6.893878e-004
4.252309e-001,6.245965e-004
3.965717e-001,5.650269e-004
3.698441e-001,5.044207e-004
3.449179e-001,4.564972e-004
3.216716e-001,4.210687e-004
2.999920e-001,3.880296e-004
2.797735e-001,3.552579e-004
2.609177e-001,3.184544e-004
2.433327e-001,2.854910e-004
2.269329e-001,2.588871e-004
2.116384e-001,2.330968e-004
1.973747e-001,2.107029e-004
1.840723e-001,1.852619e-004
1.716664e-001,1.656348e-004
1.600967e-001,1.476986e-004
1.493067e-001,1.327203e-004
1.392439e-001,1.161835e-004
1.298594e-001,9.889230e-005
1.211073e-001,8.138810e-005
1.129451e-001,6.644612e-005
1.053329e-001,5.236253e-005
9.823385e-002,4.316045e-005
9.161322e-002,3.237776e-005
8.543879e-002,2.397768e-005
7.968050e-002,1.791566e-005
7.431030e-002,1.333309e-005
6.930204e-002,1.078159e-005
6.463131e-002,7.809805e-006
6.027538e-002,6.268274e-006
5.621302e-002,4.791747e-006
5.621302e+001,1.000000e+000
5.242445e+001,9.980676e-001
4.889122e+001,9.951691e-001
4.559611e+001,9.855072e-001
4.252309e+001,9.657724e-001
3.965717e+001,9.435708e-001
3.698441e+001,9.007092e-001
3.449179e+001,8.554422e-001
3.216716e+001,8.125490e-001
2.999920e+001,7.714932e-001
2.797735e+001,7.260657e-001
2.609177e+001,6.649351e-001
2.433327e+001,5.875706e-001
2.269329e+001,5.530055e-001
2.116384e+001,4.956731e-001
1.973747e+001,4.578578e-001
1.840723e+001,4.107981e-001
1.716664e+001,3.656140e-001
1.600967e+001,3.287894e-001
1.493067e+001,2.980493e-001
1.392439e+001,2.688088e-001
1.298594e+001,2.414680e-001
1.211073e+001,2.127396e-001
1.129451e+001,1.882784e-001
1.053329e+001,1.744787e-001
9.823385e+000,1.536988e-001
9.161322e+000,1.347097e-001
8.543879e+000,1.188198e-001
7.968050e+000,1.071942e-001
7.431030e+000,9.840649e-002
6.930204e+000,8.780897e-002
6.463131e+000,7.786109e-002
6.027538e+000,6.989569e-002
5.621302e+000,6.157462e-002
5.242445e+000,5.523209e-002
4.889122e+000,4.944352e-002
4.559611e+000,4.302756e-002
4.252309e+000,3.790119e-002
3.965717e+000,3.408835e-002
3.698441e+000,3.038945e-002
3.449179e+000,2.680492e-002
3.216716e+000,2.361019e-002
2.999920e+000,2.060161e-002
2.797735e+000,1.774520e-002
2.609177e+000,1.567874e-002
2.433327e+000,1.405931e-002
2.269329e+000,1.235218e-002
2.116384e+000,1.091106e-002
1.973747e+000,9.375474e-003
1.840723e+000,8.077912e-003
1.716664e+000,7.062258e-003
1.600967e+000,6.122413e-003
1.493067e+000,5.370076e-003
1.392439e+000,4.704855e-003
1.298594e+000,4.141247e-003
1.211073e+000,3.557556e-003
1.129451e+000,3.125644e-003
1.053329e+000,2.751767e-003
9.823385e-001,2.491390e-003
9.161322e-001,2.193602e-003
8.543879e-001,1.921194e-003
7.968050e-001,1.723375e-003
7.431030e-001,1.525567e-003
6.930204e-001,1.349133e-003
6.463131e-001,1.173224e-003
6.027538e-001,1.073208e-003
5.621302e-001,9.535194e-004
5.242445e-001,8.570614e-004
4.889122e-001,7.645271e-004
4.559611e-001,6.887306e-004
4.252309e-001,6.239977e-004
3.965717e-001,5.628579e-004
3.698441e-001,5.034562e-004
3.449179e-001,4.564972e-004
3.216716e-001,4.194476e-004
2.999920e-001,3.876510e-004
2.797735e-001,3.538981e-004
2.609177e-001,3.169351e-004
2.433327e-001,2.854910e-004
2.269329e-001,2.581403e-004
2.116384e-001,2.330968e-004
1.973747e-001,2.103049e-004
1.840723e-001,1.852619e-004
1.716664e-001,1.654761e-004
1.600967e-001,1.472730e-004
1.493067e-001,1.323386e-004
1.392439e-001,1.160731e-004
1.298594e-001,9.852191e-005
1.211073e-001,8.131110e-005
1.129451e-001,6.644612e-005
1.053329e-001,5.216967e-005
9.823385e-002,4.300235e-005
9.161322e-002,3.226067e-005
8.543879e-002,2.378344e-005
7.968050e-002,1.777297e-005
7.431030e-002,1.327383e-005
6.930204e-002,1.074305e-005
6.463131e-002,7.781946e-006
6.027538e-002,6.240415e-006
5.621302e-002,4.782461e-006
